area_sqm,rooms,floor,floor_count,build_year,latitude,longitude,distance_to_center,poi_count,distance_to_school,distance_to_healthcare,distance_to_post_office,distance_to_kindergarten,distance_to_restaurant,distance_to_college,distance_to_pharmacy,has_parking,has_balcony,has_elevator,has_security,has_storage,price,listing_year,listing_month
73.88,3,,,,,,,,,,,,,,,0,0,,,,499000,2021,9
68.2,3,,,1988,,,,,,,,,,,,0,0,,,,499000,2021,9
80.4,3,3,,1980,,,,,,,,,,,,0,0,,,,499000,2022,1
50,3,1,,2021,,,,,,,,,,,,0,0,,,,499000,2022,11
101,4,2,,,,,,,,,,,,,,0,0,,,,499000,2022,11
101,4,2,,1930,,,,,,,,,,,,0,0,,,,499000,2022,11
57.4,2,5,,,,,,,,,,,,,,0,0,,,,499000,2021,9
56.2,1,3,,,,,,,,,,,,,,0,0,,,,499000,2021,8
70,3,2,,,,,,,,,,,,,,0,0,,,,499000,2022,12
72.12,3,5,,1992,,,,,,,,,,,,0,0,,,,499000,2022,11
53.2,3,1,,,,,,,,,,,,,,0,0,,,,499000,2022,11
58,2,1,,2011,,,,,,,,,,,,0,0,,,,499000,2022,1
51,3,1,,,,,,,,,,,,,,0,0,,,,500971,2022,5
73.78,4,,,,,,,,,,,,,,,0,0,,,,500967,2021,11
62.03,3,3,,,,,,,,,,,,,,0,0,,,,500823,2021,10
31.3,1,3,,2020,,,,,,,,,,,,0,0,,,,500800,2024,1
43.14,1,0,,2023,,,,,,,,,,,,0,0,,,,500424,2023,9
41.7,2,1,,,,,,,,,,,,,,0,0,,,,500400,2020,12
59,3,7,,,,,,,,,,,,,,0,0,,,,500395,2022,1
45.5,2,8,,2002,,,,,,,,,,,,0,0,,,,500500,2023,4
60.28,3,1,,2022,,,,,,,,,,,,0,0,,,,500324,2022,9
45.5,2,8,,2002,,,,,,,,,,,,0,0,,,,500500,2023,6
55.6,2,3,,2002,,,,,,,,,,,,0,0,,,,500300,2024,7
58.87,3,7,,2021,,,,,,,,,,,,0,0,,,,500395,2022,1
82,4,3,,1982,,,,,,,,,,,,0,0,,,,500003,2023,2
60.28,3,1,,2022,,,,,,,,,,,,0,0,,,,500324,2023,1
73.82,3,2,,,,,,,,,,,,,,0,0,,,,500082,2019,8
77,6,2,,,,,,,,,,,,,,0,0,,,,500000,2021,1
113,3,3,,,,,,,,,,,,,,0,0,,,,500000,2020,12
66,3,2,,,,,,,,,,,,,,0,0,,,,500000,2020,3
132.59,4,2,,1914,,,,,,,,,,,,0,0,,,,500000,2021,11
88,3,3,,,,,,,,,,,,,,1,0,,,,500000,2021,3
82.43,3,3,,2007,,,,,,,,,,,,0,0,,,,500000,2021,12
67.64,3,1,,2021,,,,,,,,,,,,0,0,,,,500000,2022,10
83,3,3,,2008,,,,,,,,,,,,0,0,,,,500000,2021,3
100,4,1,,2018,,,,,,,,,,,,0,0,,,,500000,2020,4
100,3,1,,,,,,,,,,,,,,0,0,,,,500000,2021,8
63,3,1,,2012,,,,,,,,,,,,0,0,,,,500000,2021,3
61,3,4,,,,,,,,,,,,,,0,0,,,,500000,2021,4
47,2,2,,2020,,,,,,,,,,,,0,0,,,,500000,2022,6
66.5,3,0,,2002,,,,,,,,,,,,0,0,,,,500000,2022,12
79.67,3,1,,1945,,,,,,,,,,,,0,0,,,,500000,2022,6
67,3,0,,2002,,,,,,,,,,,,0,0,,,,500000,2022,12
92.76,3,3,,1915,,,,,,,,,,,,0,0,,,,500000,2022,3
41,2,1,,,,,,,,,,,,,,0,0,,,,500000,2023,12
66.4,3,0,,2007,,,,,,,,,,,,0,0,,,,500000,2023,1
72.3,3,5,,2011,,,,,,,,,,,,0,0,,,,500000,2023,1
91,4,2,,1910,,,,,,,,,,,,0,0,,,,500000,2023,1
52.59,3,1,,1990,,,,,,,,,,,,0,0,,,,500000,2023,3
67,3,0,,,,,,,,,,,,,,0,0,,,,500000,2023,1
38.5,1,3,,2022,,,,,,,,,,,,0,0,,,,577640,2024,11
43.12,2,0,,2020,,,,,,,,,,,,0,0,,,,500000,2023,8
62,3,2,,1971,,,,,,,,,,,,0,0,,,,500000,2023,7
47,2,3,,1895,,,,,,,,,,,,0,0,,,,499000,2024,11
60,3,0,,1979,,,,,,,,,,,,0,0,,,,500000,2024,4
126.84,5,1,,,,,,,,,,,,,,0,0,,,,500000,2024,4
53.21,2,2,,1996,,,,,,,,,,,,0,0,,,,499000,2024,11
72,2,4,,1936,,,,,,,,,,,,0,0,,,,500000,2023,9
55,3,0,,1955,,,,,,,,,,,,0,0,,,,500000,2024,4
73.36,5,4,,1913,,,,,,,,,,,,0,0,,,,500000,2023,9
51.56,2,0,,2011,,,,,,,,,,,,0,0,,,,500000,2024,5
48,3,10,,1978,,,,,,,,,,,,0,0,,,,499000,2024,2
82.32,2,4,,1936,,,,,,,,,,,,0,0,,,,499000,2024,3
59.44,3,1,,1936,,,,,,,,,,,,0,0,,,,499000,2024,11
63,3,2,,1989,,,,,,,,,,,,0,0,,,,499000,2024,11
61.26,3,5,,1984,,,,,,,,,,,,0,0,,,,499000,2024,3
45.81,2,3,,2000,,,,,,,,,,,,0,0,,,,499000,2024,11
32.96,1,1,,2022,,,,,,,,,,,,0,0,,,,499000,2024,4
62.42,3,1,,1930,,,,,,,,,,,,0,0,,,,499000,2024,5
110.77,4,3,,,,,,,,,,,,,,0,0,,,,499000,2024,2
56,2,2,,2023,,,,,,,,,,,,0,0,,,,499000,2024,4
43,2,5,,2016,,,,,,,,,,,,0,0,,,,499000,2024,2
57.23,2,3,,2007,,,,,,,,,,,,0,0,,,,499000,2024,6
67.53,3,9,,,,,,,,,,,,,,0,0,,,,499000,2024,5
50.5,2,5,,2012,,,,,,,,,,,,0,0,,,,499000,2024,5
50,3,2,,2024,,,,,,,,,,,,0,0,,,,499000,2024,5
51.29,2,0,,2001,,,,,,,,,,,,0,0,,,,499000,2024,6
67,2,3,,,,,,,,,,,,,,0,0,,,,499000,2024,8
56.9,3,0,,1980,,,,,,,,,,,,0,0,,,,499000,2024,6
60.6,3,4,,1980,,,,,,,,,,,,0,0,,,,499000,2024,5
64,3,2,,1990,,,,,,,,,,,,0,0,,,,499000,2024,6
61.6,3,2,,1976,,,,,,,,,,,,0,0,,,,499000,2024,9
57.61,3,2,,1960,,,,,,,,,,,,0,0,,,,499000,2024,8
41.88,2,0,,2023,,,,,,,,,,,,0,0,,,,499000,2024,6
52.38,2,2,,1970,,,,,,,,,,,,0,0,,,,499000,2024,8
50.43,2,2,,2011,,,,,,,,,,,,0,0,,,,499000,2024,7
67.3,4,2,,1961,,,,,,,,,,,,0,0,,,,499000,2024,9
56.9,3,0,,1980,,,,,,,,,,,,0,0,,,,499000,2024,9
46.68,2,5,,2016,,,,,,,,,,,,0,0,,,,499000,2024,9
53.6,3,3,,1961,,,,,,,,,,,,0,0,,,,499000,2024,8
60.36,2,0,,2024,,,,,,,,,,,,0,0,,,,499000,2024,9
56,3,2,,,,,,,,,,,,,,0,0,,,,499000,2025,1
40.9,2,4,,,,,,,,,,,,,,0,0,,,,445810,2024,10
76,3,1,,2022,,,,,,,,,,,,0,0,,,,499000,2025,1
63,3,3,,,,,,,,,,,,,,0,0,,,,499000,2025,1
60,3,0,,1979,,,,,,,,,,,,0,0,,,,499000,2024,12
57,3,4,,1960,,,,,,,,,,,,0,0,,,,498500,2024,10
60,2,1,,2000,,,,,,,,,,,,0,0,,,,499000,2024,12
66.5,3,4,,,,,,,,,,,,,,0,0,,,,498750,2021,3
56.16,3,2,,1959,,,,,,,,,,,,0,0,,,,498400,2024,6
49.86,3,6,,2023,,,,,,,,,,,,0,0,,,,498600,2022,8
65,4,4,,1960,,,,,,,,,,,,0,0,,,,498700,2024,7
74.38,4,3,,2021,,,,,,,,,,,,0,0,,,,498346,2021,10
63.91,3,1,,2021,,,,,,,,,,,,0,0,,,,498498,2022,8
60.38,2,1,,,,,,,,,,,,,,0,0,,,,498360,2023,2
60.77,3,,,,,,,,,,,,,,,0,0,,,,498314,2021,9
111,4,1,,1900,,,,,,,,,,,,0,0,,,,498000,2021,3
103.08,4,4,,,,,,,,,,,,,,0,0,,,,498000,2020,5
50.58,2,5,,,,,,,,,,,,,,0,0,,,,498213,2024,10
50,3,1,,,,,,,,,,,,,,0,0,,,,498000,2022,5
56,3,8,,2020,,,,,,,,,,,,0,0,,,,498000,2021,8
51.5,3,3,,2020,,,,,,,,,,,,0,0,,,,498000,2021,12
59.68,2,2,,,,,,,,,,,,,,0,0,,,,498000,2023,2
50,3,1,,2022,,,,,,,,,,,,0,0,,,,498000,2022,11
101.63,4,2,,1900,,,,,,,,,,,,0,0,,,,498000,2023,4
63.6,3,4,,1992,,,,,,,,,,,,0,0,,,,498000,2024,12
70.37,3,2,,1995,,,,,,,,,,,,0,0,,,,498000,2023,7
62.28,3,3,,1986,,,,,,,,,,,,0,0,,,,498000,2024,9
58,3,1,,1961,,,,,,,,,,,,0,0,,,,498000,2024,7
48.11,2,3,,,,,,,,,,,,,,0,0,,,,497939,2023,10
67.71,3,2,,2023,,,,,,,,,,,,0,0,,,,497668,2023,2
71.98,4,1,,,,,,,,,,,,,,0,0,,,,497693,2022,6
56.78,4,7,,,,,,,,,,,,,,0,0,,,,497693,2022,1
52.4,4,5,,2021,,,,,,,,,,,,0,0,,,,497800,2020,10
62.28,3,1,,2025,,,,,,,,,,,,0,0,,,,497617,2025,1
40.12,2,4,,,,,,,,,,,,,,0,0,,,,497488,2024,9
41.47,2,2,,,,,,,,,,,,,,0,0,,,,439582,2024,10
97,3,2,,,,,,,,,,,,,,0,0,,,,497505,2020,5
60,2,3,,,,,,,,,,,,,,0,0,,,,497494,2021,12
49.73,3,6,,2023,,,,,,,,,,,,0,0,,,,497300,2022,8
63.78,3,2,,2021,,,,,,,,,,,,0,0,,,,497484,2022,8
97,3,2,,,,,,,,,,,,,,0,0,,,,497046,2020,3
56.52,3,3,,2024,,,,,,,,,,,,0,0,,,,497376,2024,3
126.3,3,2,,1910,,,,,,,,,,,,0,0,,,,497000,2019,12
61,3,2,,2023,,,,,,,,,,,,0,0,,,,497062,2023,1
126.3,3,2,,1910,,,,,,,,,,,,0,0,,,,497000,2020,1
126.3,3,2,,1910,,,,,,,,,,,,0,0,,,,497000,2019,8
53,3,5,,2015,,,,,,,,,,,,0,0,,,,497000,2022,3
126.3,3,2,,1910,,,,,,,,,,,,0,0,,,,497000,2020,2
73.4,2,1,,1995,,,,,,,,,,,,0,0,,,,497000,2020,12
70.7,2,1,,2020,,,,,,,,,,,,0,0,,,,497000,2020,6
48.29,3,7,,2022,,,,,,,,,,,,0,0,,,,497000,2022,11
61.27,3,3,,,,,,,,,,,,,,0,0,,,,497000,2022,9
74,3,0,,1960,,,,,,,,,,,,0,0,,,,497000,2022,8
50.52,3,7,,2022,,,,,,,,,,,,0,0,,,,497000,2023,12
64.57,3,2,,2022,,,,,,,,,,,,0,0,,,,497000,2024,1
73.88,3,0,,1968,,,,,,,,,,,,0,0,,,,497000,2022,9
51.6,3,1,,1970,,,,,,,,,,,,0,0,,,,497000,2023,12
70,3,2,,1995,,,,,,,,,,,,0,0,,,,497000,2023,7
40.77,2,1,,1912,,,,,,,,,,,,0,0,,,,497000,2024,2
54,3,3,,1977,,,,,,,,,,,,0,0,,,,497000,2024,3
49.13,3,2,,2019,,,,,,,,,,,,0,0,,,,497000,2024,6
55.14,2,0,,2023,,,,,,,,,,,,0,0,,,,496200,2024,6
80.07,3,1,,2020,,,,,,,,,,,,0,0,,,,496434,2021,7
62,3,3,,1990,,,,,,,,,,,,0,0,,,,497000,2024,4
56.46,2,4,,,,,,,,,,,,,,0,0,,,,496848,2021,9
77.58,4,3,,,,,,,,,,,,,,0,0,,,,496512,2020,12
56.66,3,1,,2023,,,,,,,,,,,,0,0,,,,496608,2023,11
61.44,3,10,,1984,,,,,,,,,,,,0,0,,,,497000,2024,2
81.25,4,8,,1981,,,,,,,,,,,,1,0,,,,496000,2021,9
56.76,1,2,,,,,,,,,,,,,,0,0,,,,496000,2020,3
40.01,2,5,,,,,,,,,,,,,,0,0,,,,496124,2024,4
52.77,2,2,,,,,,,,,,,,,,0,0,,,,496038,2021,11
63.51,2,7,,2010,,,,,,,,,,,,0,0,,,,496000,2022,6
93.67,2,1,,1933,,,,,,,,,,,,0,0,,,,496000,2022,1
64.19,4,2,,2021,,,,,,,,,,,,0,0,,,,495963,2022,5
47,2,0,,,,,,,,,,,,,,0,0,,,,495974,2023,8
56.4,3,3,,1976,,,,,,,,,,,,0,0,,,,496000,2025,1
61.99,3,4,,,,,,,,,,,,,,0,0,,,,496000,2024,7
55.62,3,3,,2024,,,,,,,,,,,,0,0,,,,495903,2024,1
72,3,1,,1993,,,,,,,,,,,,0,0,,,,509003,2023,1
55.62,3,3,,2024,,,,,,,,,,,,0,0,,,,495903,2023,11
33.05,2,3,,,,,,,,,,,,,,0,0,,,,495750,2024,5
54.15,1,2,,2025,,,,,,,,,,,,0,0,,,,495798,2024,8
78.2,4,8,,1978,,,,,,,,,,,,0,0,,,,509000,2022,1
78.21,4,8,,1980,,,,,,,,,,,,0,0,,,,509000,2022,1
79.8,4,8,,1980,,,,,,,,,,,,0,0,,,,509000,2022,2
55,2,2,,2021,,,,,,,,,,,,0,0,,,,509000,2022,4
66,3,1,,,,,,,,,,,,,,0,0,,,,509000,2023,4
55,3,1,,2014,,,,,,,,,,,,0,0,,,,509000,2022,7
91.38,4,,,,,,,,,,,,,,,0,0,,,,509000,2021,12
57,2,2,,2023,,,,,,,,,,,,0,0,,,,509000,2024,4
51,3,2,,1952,,,,,,,,,,,,0,0,,,,509000,2023,8
43,2,0,,2023,,,,,,,,,,,,0,0,,,,509000,2024,7
61.32,3,4,,,,,,,,,,,,,,0,0,,,,508956,2021,11
56,4,3,,2024,,,,,,,,,,,,0,0,,,,509000,2024,4
46.68,2,5,,2016,,,,,,,,,,,,0,0,,,,509000,2024,7
69.43,4,8,,1975,,,,,,,,,,,,0,0,,,,509000,2023,8
51.27,2,4,,1987,,,,,,,,,,,,0,0,,,,509000,2024,9
67.85,3,1,,2021,,,,,,,,,,,,0,0,,,,508875,2023,2
60.53,4,3,,2024,,,,,,,,,,,,0,0,,,,508950,2024,2
74.27,3,2,,,,,,,,,,,,,,0,0,,,,508749,2021,8
37.7,2,6,,2025,,,,,,,,,,,,0,0,,,,508988,2025,1
70.65,4,2,,2023,,,,,,,,,,,,0,0,,,,508680,2022,2
60.46,3,3,,,,,,,,,,,,,,0,0,,,,508590,2022,10
53.16,3,7,,,,,,,,,,,,,,0,0,,,,508475,2022,5
74.27,3,2,,2021,,,,,,,,,,,,0,0,,,,508749,2021,10
95.95,4,,,,,,,,,,,,,,,0,0,,,,508535,2020,12
53.54,3,4,,2025,,,,,,,,,,,,0,0,,,,508374,2024,10
95.95,4,,,,,,,,,,,,,,,0,0,,,,508535,2020,3
39.1,2,3,,,,,,,,,,,,,,0,0,,,,508300,2020,12
116.5,3,2,,1914,,,,,,,,,,,,0,0,,,,508000,2020,8
60.15,3,3,,,,,,,,,,,,,,0,0,,,,508268,2021,9
52.72,3,9,,2024,,,,,,,,,,,,0,0,,,,507597,2023,12
70.43,3,0,,1931,,,,,,,,,,,,0,0,,,,508000,2024,6
62.73,3,,,,,,,,,,,,,,,0,0,,,,508113,2022,1
60.44,4,2,,2021,,,,,,,,,,,,0,0,,,,507696,2022,6
55.62,3,3,,2024,,,,,,,,,,,,0,0,,,,507100,2023,9
57.12,3,0,,,,,,,,,,,,,,0,0,,,,508000,2025,1
40.9,2,7,,2018,,,,,,,,,,,,0,0,,,,507160,2024,5
54.15,3,0,,2024,,,,,,,,,,,,0,0,,,,507515,2024,2
63,3,1,,,,,,,,,,,,,,0,0,,,,507360,2021,12
70.41,3,5,,,,,,,,,,,,,,0,0,,,,506952,2021,5
60.27,3,3,,,,,,,,,,,,,,0,0,,,,506991,2022,10
56.78,4,7,,2021,,,,,,,,,,,,0,0,,,,506844,2022,1
44,2,2,,2016,,,,,,,,,,,,0,0,,,,507000,2024,9
62.8,3,5,,,,,,,,,,,,,,0,0,,,,506818,2021,11
52.79,2,4,,,,,,,,,,,,,,0,0,,,,506784,2021,11
50.67,2,1,,2019,,,,,,,,,,,,0,0,,,,506700,2022,5
54.82,3,9,,2024,,,,,,,,,,,,0,0,,,,506781,2023,9
62.57,3,5,,,,,,,,,,,,,,0,0,,,,506817,2021,11
45.81,3,0,,2024,,,,,,,,,,,,0,0,,,,506201,2024,4
63.33,3,5,,,,,,,,,,,,,,0,0,,,,506640,2022,6
97.55,3,2,,2019,,,,,,,,,,,,0,0,,,,506284,2021,6
56.8,4,7,,2021,,,,,,,,,,,,0,0,,,,506191,2021,12
46,3,0,,2014,,,,,,,,,,,,0,0,,,,506000,2023,8
97.2,3,2,,2019,,,,,,,,,,,,0,0,,,,505817,2021,5
60.94,3,4,,2023,,,,,,,,,,,,0,0,,,,505802,2023,8
72.3,3,5,,1958,,,,,,,,,,,,0,0,,,,506000,2022,11
59.5,3,3,,1980,,,,,,,,,,,,0,0,,,,495500,2024,9
67.89,3,1,,2023,,,,,,,,,,,,0,0,,,,505781,2023,2
74,3,2,,,,,,,,,,,,,,0,0,,,,506000,2022,12
51.04,2,5,,,,,,,,,,,,,,0,0,,,,495088,2021,11
60.38,4,6,,,,,,,,,,,,,,0,0,,,,495116,2022,6
36.7,2,2,,2024,,,,,,,,,,,,0,0,,,,495450,2023,11
41.29,1,4,,,,,,,,,,,,,,0,0,,,,495480,2024,9
56.78,4,7,,2021,,,,,,,,,,,,0,0,,,,495062,2021,11
59,4,5,,2022,,,,,,,,,,,,0,0,,,,495086,2022,1
47.84,2,5,,,,,,,,,,,,,,0,0,,,,495087,2022,10
97,3,2,,,,,,,,,,,,,,0,0,,,,495720,2020,3
75.24,3,1,,2012,,,,,,,,,,,,0,0,,,,495000,2020,4
59.64,3,1,,2024,,,,,,,,,,,,0,0,,,,495012,2024,1
85,3,2,,2003,,,,,,,,,,,,0,0,,,,495000,2020,4
70.55,3,3,,1996,,,,,,,,,,,,0,0,,,,495000,2020,11
76,4,,,2016,,,,,,,,,,,,0,0,,,,495000,2020,4
136,4,3,,,,,,,,,,,,,,0,0,,,,495000,2020,4
76.34,3,1,,,,,,,,,,,,,,0,0,,,,495000,2020,6
57,1,2,,2016,,,,,,,,,,,,0,0,,,,495000,2020,2
55.16,1,1,,1875,,,,,,,,,,,,0,0,,,,495000,2020,9
73.54,2,6,,2010,,,,,,,,,,,,0,0,,,,495000,2020,3
84.35,4,1,,1980,,,,,,,,,,,,0,0,,,,495000,2020,7
70.08,3,1,,,,,,,,,,,,,,0,0,,,,495000,2021,3
82.5,4,1,,2020,,,,,,,,,,,,0,0,,,,495000,2021,1
62,2,,,2020,,,,,,,,,,,,0,0,,,,495000,2021,11
114,5,1,,1910,,,,,,,,,,,,0,0,,,,495000,2021,10
66.44,3,4,,2021,,,,,,,,,,,,0,0,,,,495000,2022,11
70,4,2,,,,,,,,,,,,,,0,0,,,,495000,2021,10
67.17,3,6,,2019,,,,,,,,,,,,0,0,,,,495000,2020,9
47.13,2,5,,2022,,,,,,,,,,,,0,0,,,,495000,2022,10
64,3,4,,2013,,,,,,,,,,,,0,0,,,,495000,2021,5
100.9,3,3,,1911,,,,,,,,,,,,0,0,,,,495000,2021,12
53,3,1,,2022,,,,,,,,,,,,0,0,,,,495000,2022,11
65.48,2,2,,,,,,,,,,,,,,0,0,,,,495000,2022,3
66.16,3,2,,2022,,,,,,,,,,,,0,0,,,,495000,2022,11
67,3,2,,2013,,,,,,,,,,,,0,0,,,,495000,2022,2
62,3,1,,1987,,,,,,,,,,,,0,0,,,,495000,2022,2
68.17,3,1,,1980,,,,,,,,,,,,0,0,,,,495000,2022,5
100,4,3,,,,,,,,,,,,,,0,0,,,,495000,2022,2
64.02,4,5,,1980,,,,,,,,,,,,0,0,,,,495000,2022,3
90,3,1,,1920,,,,,,,,,,,,0,0,,,,495000,2022,7
54.51,3,4,,,,,,,,,,,,,,0,0,,,,495000,2022,7
58,2,2,,2010,,,,,,,,,,,,0,0,,,,495000,2022,6
47.13,2,5,,2022,,,,,,,,,,,,0,0,,,,495000,2022,9
93.39,3,1,,1920,,,,,,,,,,,,0,0,,,,495000,2023,11
41.12,2,0,,2020,,,,,,,,,,,,0,0,,,,495000,2023,11
64.5,2,2,,,,,,,,,,,,,,0,0,,,,495000,2023,11
96,3,2,,1938,,,,,,,,,,,,0,0,,,,495000,2023,11
64.5,2,2,,2012,,,,,,,,,,,,0,0,,,,495000,2023,11
52.12,2,1,,2018,,,,,,,,,,,,0,0,,,,495000,2023,9
82,5,3,,,,,,,,,,,,,,0,0,,,,495000,2023,2
68,3,1,,2005,,,,,,,,,,,,0,0,,,,495000,2023,8
53.74,2,2,,2016,,,,,,,,,,,,0,0,,,,495000,2023,7
72,3,1,,2000,,,,,,,,,,,,0,0,,,,495000,2024,1
60.55,3,3,,1990,,,,,,,,,,,,0,0,,,,495000,2024,1
54.1,3,2,,1960,,,,,,,,,,,,0,0,,,,495000,2024,1
56,2,4,,2009,,,,,,,,,,,,0,0,,,,495000,2023,3
62.22,3,4,,1970,,,,,,,,,,,,0,0,,,,495000,2024,2
43,1,0,,2022,,,,,,,,,,,,0,0,,,,495000,2024,11
52,3,3,,,,,,,,,,,,,,0,0,,,,495000,2024,2
51.82,2,2,,2011,,,,,,,,,,,,0,0,,,,495000,2024,2
83,3,0,,1957,,,,,,,,,,,,0,0,,,,495000,2024,2
72,3,2,,2008,,,,,,,,,,,,0,0,,,,490000,2020,11
92,4,1,,1995,,,,,,,,,,,,0,0,,,,490000,2019,9
91,3,2,,,,,,,,,,,,,,0,0,,,,490000,2020,1
100,3,3,,,,,,,,,,,,,,1,0,,,,490000,2020,2
91,3,2,,,,,,,,,,,,,,0,0,,,,490000,2019,9
70,3,3,,2012,,,,,,,,,,,,0,0,,,,490000,2019,9
80,3,1,,1996,,,,,,,,,,,,0,0,,,,490000,2020,2
84.7,4,1,,2000,,,,,,,,,,,,1,0,,,,490000,2020,1
54,3,,,2016,,,,,,,,,,,,0,0,,,,490000,2020,3
59,3,2,,,,,,,,,,,,,,0,0,,,,490000,2020,2
59,3,2,,,,,,,,,,,,,,0,0,,,,490000,2020,3
81.54,3,2,,2012,,,,,,,,,,,,0,0,,,,490000,2020,4
73,3,1,,2000,,,,,,,,,,,,0,0,,,,490000,2020,4
54,3,,,2016,,,,,,,,,,,,0,0,,,,490000,2020,4
51,2,,,2020,,,,,,,,,,,,0,0,,,,490000,2020,6
61.6,3,6,,2015,,,,,,,,,,,,0,0,,,,490000,2020,6
64,3,3,,2002,,,,,,,,,,,,0,0,,,,490000,2020,6
73,3,1,,,,,,,,,,,,,,0,0,,,,490000,2020,6
89.09,3,1,,1900,,,,,,,,,,,,0,0,,,,490000,2020,5
82,5,1,,,,,,,,,,,,,,0,0,,,,490000,2021,10
51.27,2,1,,2020,,,,,,,,,,,,0,0,,,,490000,2020,9
92,4,2,,1996,,,,,,,,,,,,0,0,,,,490000,2020,7
68,3,4,,1983,,,,,,,,,,,,0,0,,,,490000,2021,10
99.88,3,3,,1930,,,,,,,,,,,,0,0,,,,490000,2020,8
81.32,4,,,2021,,,,,,,,,,,,0,0,,,,490000,2021,12
98.4,3,4,,,,,,,,,,,,,,0,0,,,,490000,2021,12
59.52,3,3,,2018,,,,,,,,,,,,0,0,,,,490000,2021,3
81,5,1,,1977,,,,,,,,,,,,0,0,,,,490000,2021,12
69,3,7,,1985,,,,,,,,,,,,0,0,,,,490000,2021,8
72.73,2,,,1900,,,,,,,,,,,,0,0,,,,490000,2021,5
84.59,2,2,,1938,,,,,,,,,,,,0,0,,,,490000,2021,9
80.32,4,,,2021,,,,,,,,,,,,0,0,,,,490000,2021,9
63,3,,,,,,,,,,,,,,,0,0,,,,490000,2022,1
116.95,4,2,,1895,,,,,,,,,,,,0,0,,,,490000,2021,9
87,3,2,,,,,,,,,,,,,,0,0,,,,490000,2022,10
78.9,3,,,1930,,,,,,,,,,,,0,0,,,,490000,2022,1
74,3,4,,1990,,,,,,,,,,,,0,0,,,,490000,2022,10
81.82,3,0,,1995,,,,,,,,,,,,0,0,,,,490000,2022,11
104,3,2,,1905,,,,,,,,,,,,0,0,,,,490000,2022,11
44.34,2,5,,2022,,,,,,,,,,,,0,0,,,,490000,2022,12
73,3,0,,2000,,,,,,,,,,,,0,0,,,,490000,2022,3
63,3,2,,2007,,,,,,,,,,,,0,0,,,,490000,2022,11
67.53,3,10,,,,,,,,,,,,,,0,0,,,,490000,2022,3
62,3,0,,,,,,,,,,,,,,0,0,,,,490000,2022,5
92.74,3,0,,,,,,,,,,,,,,0,0,,,,490000,2023,1
48.33,3,1,,2015,,,,,,,,,,,,0,0,,,,490000,2022,9
94.19,3,1,,,,,,,,,,,,,,0,0,,,,490000,2022,9
95.1,4,0,,1944,,,,,,,,,,,,0,0,,,,490000,2023,2
96,3,3,,,,,,,,,,,,,,0,0,,,,490000,2023,1
54.5,3,3,,1975,,,,,,,,,,,,0,0,,,,490000,2022,3
104,3,2,,1905,,,,,,,,,,,,0,0,,,,490000,2023,2
54,3,2,,1970,,,,,,,,,,,,0,0,,,,490000,2023,10
80,4,2,,1892,,,,,,,,,,,,0,0,,,,490000,2022,4
81.8,3,4,,1920,,,,,,,,,,,,0,0,,,,490000,2023,3
52,3,3,,2022,,,,,,,,,,,,0,0,,,,490000,2023,3
56.26,3,2,,,,,,,,,,,,,,0,0,,,,490000,2023,7
69,2,0,,,,,,,,,,,,,,0,0,,,,490000,2023,5
90.8,3,4,,1993,,,,,,,,,,,,0,0,,,,490000,2023,7
69.5,3,2,,2011,,,,,,,,,,,,0,0,,,,490000,2023,7
64,3,1,,,,,,,,,,,,,,0,0,,,,489000,2023,1
76.73,3,3,,,,,,,,,,,,,,0,0,,,,489000,2023,2
85,3,4,,,,,,,,,,,,,,0,0,,,,489000,2023,4
56,3,9,,,,,,,,,,,,,,0,0,,,,489000,2023,12
50,3,0,,,,,,,,,,,,,,0,0,,,,489000,2023,3
56,2,0,,1970,,,,,,,,,,,,0,0,,,,489000,2023,4
88,4,1,,2023,,,,,,,,,,,,0,0,,,,489000,2023,4
55.65,2,2,,2013,,,,,,,,,,,,0,0,,,,489000,2023,4
69,3,0,,,,,,,,,,,,,,0,0,,,,489000,2023,4
64,3,0,,,,,,,,,,,,,,0,0,,,,489000,2023,5
62.58,4,0,,1979,,,,,,,,,,,,0,0,,,,489000,2023,6
62,3,0,,,,,,,,,,,,,,0,0,,,,489000,2023,8
64.3,3,1,,2009,,,,,,,,,,,,0,0,,,,489000,2023,9
60,4,3,,2024,,,,,,,,,,,,0,0,,,,489000,2023,6
56,3,3,,,,,,,,,,,,,,0,0,,,,489000,2023,7
52,2,3,,1960,,,,,,,,,,,,0,0,,,,489000,2024,4
49,2,0,,2012,,,,,,,,,,,,0,0,,,,489000,2024,5
63.56,4,3,,1974,,,,,,,,,,,,0,0,,,,489000,2024,10
62,3,2,,1976,,,,,,,,,,,,0,0,,,,489000,2024,10
44.5,3,0,,,,,,,,,,,,,,0,0,,,,489000,2024,4
50.23,2,2,,2023,,,,,,,,,,,,0,0,,,,489000,2024,5
52.93,3,0,,1975,,,,,,,,,,,,0,0,,,,489000,2024,8
67.56,3,2,,1956,,,,,,,,,,,,0,0,,,,489000,2024,6
50.43,2,2,,2011,,,,,,,,,,,,0,0,,,,489000,2024,8
55,3,2,,1997,,,,,,,,,,,,0,0,,,,489000,2024,8
69.02,3,0,,1933,,,,,,,,,,,,0,0,,,,489000,2024,12
46.68,2,5,,2016,,,,,,,,,,,,0,0,,,,489000,2024,9
69.83,3,1,,2017,,,,,,,,,,,,0,0,,,,488810,2020,1
